geracao;minFitness;maxFitness;avgFitness;time
36776;127;556;220;21.522512
36777;127;536;235;21.523115
36778;127;541;230;21.523709
36779;127;551;225;21.524308
36780;127;591;224;21.524906
36781;127;554;232;21.525502
36782;127;530;227;21.526106
36783;127;558;227;21.526703
36784;127;553;224;21.527302
36785;127;543;222;21.527902
36786;127;555;220;21.528494
36787;127;541;218;21.529075
36788;127;569;225;21.529655
36789;127;549;223;21.530248
36790;127;552;221;21.530839
36791;127;551;231;21.531438
36792;127;518;222;21.532030
36793;127;566;232;21.532627
36794;127;542;232;21.533225
36795;127;527;226;21.533822
36796;127;568;228;21.534419
36797;127;535;233;21.535010
36798;127;544;218;21.535581
36799;127;556;226;21.536175
36800;127;561;235;21.536766
36801;127;543;217;21.537359
36802;127;549;216;21.537945
36803;127;560;226;21.538543
36804;127;530;223;21.539135
36805;127;557;235;21.539723
36806;127;546;232;21.540338
36807;127;555;223;21.540939
36808;127;539;229;21.541538
36809;127;558;228;21.542139
36810;127;543;225;21.542736
36811;127;536;226;21.543339
36812;127;543;226;21.543944
36813;127;541;228;21.544545
36814;127;549;225;21.545139
36815;127;540;220;21.545727
36816;127;553;224;21.546333
36817;127;554;224;21.546925
36818;127;544;232;21.547534
36819;127;557;235;21.548144
36820;127;560;232;21.548748
36821;127;539;227;21.549345
36822;127;532;219;21.549936
36823;127;540;223;21.550529
36824;127;572;230;21.551121
36825;127;555;225;21.551709
36826;127;558;226;21.552303
36827;127;544;219;21.552896
36828;127;584;224;21.553494
36829;127;544;237;21.554112
36830;127;541;231;21.554723
36831;127;553;234;21.555333
36832;127;558;223;21.555925
36833;127;533;231;21.556522
36834;127;578;228;21.557127
36835;127;558;231;21.557726
36836;127;552;231;21.558329
36837;127;537;239;21.558941
36838;127;526;224;21.559544
36839;127;576;226;21.560134
36840;127;536;225;21.560735
36841;127;548;233;21.561326
36842;127;591;231;21.561920
36843;127;539;239;21.562530
36844;127;557;227;21.563138
36845;127;535;230;21.563746
36846;127;554;229;21.564346
36847;127;541;235;21.564949
36848;127;567;227;21.565548
36849;127;555;218;21.566124
36850;127;531;221;21.566716
36851;127;542;223;21.567311
36852;127;604;226;21.567890
36853;127;549;228;21.568471
36854;127;545;217;21.569053
36855;127;541;232;21.569657
36856;127;550;219;21.570246
36857;127;549;215;21.570828
36858;127;553;221;21.571423
36859;127;550;220;21.572019
36860;127;566;226;21.572616
36861;127;553;223;21.573226
36862;127;575;225;21.573819
36863;127;555;224;21.574401
36864;127;541;228;21.574997
36865;127;557;230;21.575597
36866;127;544;246;21.576216
36867;127;560;235;21.576829
36868;127;526;230;21.577431
36869;127;537;222;21.578033
36870;127;552;231;21.578626
36871;127;566;221;21.579238
36872;127;564;226;21.579839
36873;127;557;225;21.580433
36874;127;547;224;21.581025
36875;127;572;234;21.581625
36876;127;541;227;21.582218
36877;127;542;216;21.582802
36878;127;531;224;21.583400
36879;127;553;226;21.583988
36880;127;581;227;21.584583
36881;127;537;214;21.585159
36882;127;543;230;21.585755
36883;127;536;233;21.586358
36884;127;547;214;21.586944
36885;127;556;225;21.587532
36886;127;556;225;21.588119
36887;127;565;236;21.588726
36888;127;569;222;21.589310
36889;127;539;224;21.589898
36890;127;538;230;21.590501
36891;127;553;239;21.591118
36892;127;520;217;21.591708
36893;127;542;222;21.592307
36894;127;544;219;21.592884
36895;127;544;226;21.593475
36896;127;561;240;21.594062
36897;127;540;225;21.594661
36898;127;537;229;21.595262
36899;127;541;224;21.595886
36900;127;568;230;21.596483
36901;127;530;215;21.597072
36902;127;540;224;21.597665
36903;127;553;222;21.598260
36904;127;539;220;21.598856
36905;127;560;219;21.599446
36906;127;549;218;21.600025
36907;127;565;226;21.600607
36908;127;558;230;21.601204
36909;127;578;228;21.601819
36910;127;544;217;21.602405
36911;127;579;217;21.602990
36912;127;530;229;21.603587
36913;127;542;226;21.604196
36914;127;587;230;21.604799
36915;127;567;232;21.605404
36916;127;551;228;21.606000
36917;127;544;222;21.606601
36918;127;550;224;21.607191
36919;127;549;227;21.607796
36920;127;535;225;21.608395
36921;127;554;235;21.608994
36922;127;544;223;21.609592
36923;127;578;221;21.610183
36924;127;544;231;21.610780
36925;127;554;231;21.611382
36926;127;562;221;21.611981
36927;127;536;227;21.612579
36928;127;538;221;21.613169
36929;127;532;229;21.613768
36930;127;558;230;21.614360
36931;127;545;226;21.614968
36932;127;541;230;21.615574
36933;127;559;223;21.616182
36934;127;578;227;21.616789
36935;127;549;223;21.617396
36936;127;548;234;21.618004
36937;127;532;226;21.618610
36938;127;550;237;21.619212
36939;127;550;233;21.619816
36940;127;547;225;21.620411
36941;127;553;222;21.621008
36942;127;540;227;21.621605
36943;127;539;225;21.622200
36944;127;538;230;21.622804
36945;127;532;223;21.623401
36946;127;553;223;21.623998
36947;127;566;228;21.624602
36948;127;560;235;21.625202
36949;127;567;230;21.625797
36950;127;551;220;21.626388
36951;127;551;220;21.626983
36952;127;560;219;21.627572
36953;127;569;226;21.628163
36954;127;559;224;21.628759
36955;127;546;231;21.629356
36956;127;562;220;21.629940
36957;127;546;221;21.630522
36958;127;537;223;21.631112
36959;127;551;218;21.631693
36960;127;542;227;21.632275
36961;127;556;220;21.632865
36962;127;544;216;21.633468
36963;127;540;238;21.634076
36964;127;530;231;21.634683
36965;127;568;228;21.635286
36966;127;550;226;21.635887
36967;127;543;226;21.636478
36968;127;541;234;21.637083
36969;127;557;225;21.637682
36970;127;533;226;21.638284
36971;127;547;223;21.638878
36972;127;559;225;21.639492
36973;127;543;225;21.640088
36974;127;543;240;21.640696
36975;127;556;232;21.641299
36976;127;548;227;21.641900
36977;127;545;224;21.642487
36978;127;551;218;21.643073
36979;127;548;227;21.643665
36980;127;545;237;21.644273
36981;127;527;226;21.644871
36982;127;573;233;21.645501
36983;127;551;228;21.646101
36984;127;543;230;21.646711
36985;127;559;228;21.647309
36986;127;560;228;21.647906
36987;127;544;234;21.648517
36988;127;563;227;21.649109
36989;127;554;226;21.649707
36990;127;540;223;21.650304
36991;127;532;224;21.650891
36992;127;560;230;21.651495
36993;127;574;222;21.652098
36994;127;561;215;21.652673
36995;127;568;228;21.653275
36996;127;539;231;21.653881
36997;127;543;229;21.654478
36998;127;562;228;21.655079
36999;127;549;229;21.655682
37000;127;540;234;21.656294
37001;127;537;222;21.656894
37002;127;563;226;21.657498
37003;127;567;225;21.658104
37004;127;533;223;21.658705
37005;127;531;227;21.659306
37006;127;546;219;21.659893
37007;127;557;234;21.660515
37008;127;583;230;21.661131
37009;127;559;217;21.661721
37010;127;549;231;21.662312
37011;127;544;235;21.662923
37012;127;553;231;21.663531
37013;127;561;226;21.664145
37014;127;596;232;21.664753
37015;127;537;221;21.665346
37016;127;546;225;21.665940
37017;127;543;231;21.666556
37018;127;542;234;21.667161
37019;127;535;230;21.667761
37020;127;558;223;21.668351
37021;127;537;223;21.668943
37022;127;553;229;21.669539
37023;127;539;227;21.670143
37024;127;575;233;21.670745
37025;127;588;225;21.671351
37026;127;569;224;21.671928
37027;127;578;228;21.672521
37028;127;553;227;21.673121
37029;127;542;213;21.673696
37030;127;544;224;21.674283
37031;127;550;233;21.674887
37032;127;547;218;21.675474
37033;127;551;219;21.676062
37034;127;542;226;21.676654
37035;127;555;227;21.677247
37036;127;526;221;21.677824
37037;127;530;227;21.678419
37038;127;550;223;21.678995
37039;127;544;223;21.679594
37040;127;580;229;21.680197
37041;127;553;233;21.680799
37042;127;552;231;21.681383
37043;127;552;225;21.681985
37044;127;561;225;21.682582
37045;127;539;222;21.683165
37046;127;556;216;21.683749
37047;127;547;224;21.684339
37048;127;561;226;21.684934
37049;127;543;222;21.685531
37050;127;563;232;21.686138
37051;127;546;232;21.686742
37052;127;552;225;21.687339
37053;127;549;221;21.687934
37054;127;528;218;21.688528
37055;127;556;225;21.689123
37056;127;536;212;21.689704
37057;127;535;219;21.690293
37058;127;585;229;21.690888
37059;127;535;223;21.691488
37060;127;575;230;21.692089
37061;127;544;216;21.692681
37062;127;547;220;21.693265
37063;127;545;224;21.693852
37064;127;549;233;21.694465
37065;127;582;231;21.695056
37066;127;558;225;21.695651
37067;127;553;219;21.696235
37068;127;531;225;21.696830
37069;127;554;233;21.697433
37070;127;540;231;21.698036
37071;127;548;219;21.698619
37072;127;550;224;21.699209
37073;127;547;233;21.699808
37074;127;553;225;21.700410
37075;127;556;230;21.701013
37076;127;543;219;21.701612
37077;127;545;223;21.702213
37078;127;553;217;21.702799
37079;127;572;223;21.703377
37080;127;543;231;21.703971
37081;127;551;228;21.704576
37082;127;551;224;21.705176
37083;127;551;227;21.705764
37084;127;548;223;21.706361
37085;127;534;233;21.706962
37086;127;562;225;21.707557
37087;127;568;226;21.708145
37088;127;563;220;21.708716
37089;127;579;226;21.709308
37090;127;525;227;21.709904
37091;127;553;226;21.710504
37092;127;540;226;21.711099
37093;127;538;231;21.711701
37094;127;541;233;21.712306
37095;127;544;219;21.712895
37096;127;547;233;21.713509
37097;127;547;222;21.714103
37098;127;539;226;21.714699
37099;127;550;232;21.715307
37100;127;536;221;21.715877
37101;127;558;229;21.716458
37102;127;526;218;21.717048
37103;127;545;242;21.717653
37104;127;573;227;21.718255
37105;127;561;225;21.718849
37106;127;535;232;21.719443
37107;127;537;223;21.720029
37108;127;554;227;21.720626
37109;127;552;233;21.721235
37110;127;556;221;21.721838
37111;127;540;226;21.722439
37112;127;527;233;21.723042
37113;127;533;218;21.723636
37114;127;570;227;21.724241
37115;127;539;222;21.724834
37116;127;565;233;21.725441
37117;127;534;232;21.726051
37118;127;538;226;21.726665
37119;127;541;220;21.727272
37120;127;535;224;21.727876
37121;127;536;233;21.728480
37122;127;550;230;21.729084
37123;127;532;229;21.729682
37124;127;561;229;21.730275
37125;127;558;229;21.730872
37126;127;556;233;21.731476
37127;127;566;239;21.732086
37128;127;538;221;21.732682
37129;127;563;228;21.733276
37130;127;562;226;21.733877
37131;127;530;231;21.734476
37132;127;550;231;21.735068
37133;127;566;225;21.735650
37134;127;541;235;21.736257
37135;127;558;225;21.736842
37136;127;556;227;21.737429
37137;127;543;229;21.738032
37138;127;566;222;21.738628
37139;127;558;237;21.739235
37140;127;558;231;21.739838
37141;127;549;224;21.740452
37142;127;528;228;21.741058
37143;127;539;235;21.741670
37144;127;528;227;21.742272
37145;127;561;233;21.742874
37146;127;551;233;21.743476
37147;127;539;225;21.744077
37148;127;543;220;21.744670
37149;127;532;226;21.745269
37150;127;542;228;21.745859
37151;127;554;229;21.746463
37152;127;569;236;21.747076
37153;127;559;221;21.747677
37154;127;534;226;21.748271
37155;127;541;227;21.748863
37156;127;577;235;21.749466
37157;127;547;232;21.750077
37158;127;566;230;21.750678
37159;127;542;228;21.751274
37160;127;553;228;21.751875
37161;127;549;228;21.752471
37162;127;565;234;21.753070
37163;127;569;214;21.753663
37164;127;530;227;21.754263
37165;127;540;220;21.754853
37166;127;554;228;21.755456
37167;127;557;225;21.756058
37168;127;560;222;21.756642
37169;127;544;230;21.757248
37170;127;555;226;21.757840
37171;127;530;228;21.758439
37172;127;546;225;21.759047
37173;127;552;236;21.759659
37174;127;561;230;21.760256
37175;127;544;233;21.760854
37176;127;547;220;21.761441
37177;127;549;233;21.762043
37178;127;545;220;21.762636
37179;127;530;228;21.763240
37180;127;551;227;21.763834
37181;127;524;230;21.764439
37182;127;547;227;21.765040
37183;127;545;226;21.765640
37184;127;576;229;21.766242
37185;127;546;228;21.766833
37186;127;548;229;21.767435
37187;127;528;227;21.768040
37188;127;552;232;21.768640
37189;127;553;226;21.769242
37190;127;543;233;21.769855
37191;127;547;233;21.770460
37192;127;560;231;21.771070
37193;127;537;224;21.771673
37194;127;542;223;21.772264
37195;127;545;227;21.772865
37196;127;542;219;21.773457
37197;127;562;225;21.774055
37198;127;541;234;21.774665
37199;127;542;235;21.775265
37200;127;547;217;21.775856
37201;127;538;226;21.776455
37202;127;537;227;21.777045
37203;127;543;237;21.777648
37204;127;566;227;21.778251
37205;127;536;231;21.778857
37206;127;536;225;21.779462
37207;127;546;224;21.780052
37208;127;527;227;21.780647
37209;127;552;212;21.781235
37210;127;527;217;21.781818
37211;127;534;233;21.782414
37212;127;553;224;21.783005
37213;127;563;229;21.783601
37214;127;563;236;21.784209
37215;127;579;229;21.784814
37216;127;540;237;21.785425
37217;127;555;235;21.786024
37218;127;579;241;21.786637
37219;127;567;228;21.787241
37220;127;555;214;21.787825
37221;127;556;226;21.788427
37222;127;577;231;21.789033
37223;127;545;230;21.789638
37224;127;549;228;21.790231
37225;127;543;217;21.790824
37226;127;530;228;21.791394
37227;127;565;231;21.791978
37228;127;546;224;21.792571
37229;127;553;228;21.793158
37230;127;532;223;21.793759
37231;127;551;217;21.794350
37232;127;555;219;21.794938
37233;127;571;221;21.795535
37234;127;561;222;21.796138
37235;127;554;226;21.796743
37236;127;545;226;21.797370
37237;127;538;227;21.797980
37238;127;547;227;21.798561
37239;127;545;226;21.799150
37240;127;559;221;21.799745
37241;127;539;230;21.800333
37242;127;544;225;21.800929
37243;127;557;233;21.801539
37244;127;549;232;21.802140
37245;127;527;237;21.802752
37246;127;526;242;21.803375
37247;127;530;221;21.803978
37248;127;530;215;21.804561
37249;127;570;225;21.805158
37250;127;558;238;21.805776
37251;127;547;227;21.806382
37252;127;520;223;21.806979
37253;127;557;226;21.807575
37254;127;552;220;21.808162
37255;127;548;229;21.808755
37256;127;525;223;21.809347
37257;127;540;229;21.809943
37258;127;581;225;21.810529
37259;127;560;223;21.811121
37260;127;531;221;21.811722
37261;127;538;230;21.812323
37262;127;547;222;21.812912
37263;127;538;226;21.813509
37264;127;575;217;21.814097
37265;127;552;236;21.814710
37266;127;563;228;21.815320
37267;127;548;227;21.815923
37268;127;551;238;21.816535
37269;127;547;230;21.817147
37270;127;557;228;21.817770
37271;127;541;227;21.818376
37272;127;531;218;21.818966
37273;127;542;226;21.819555
37274;127;529;225;21.820151
37275;127;552;228;21.820750
37276;127;545;233;21.821340
37277;127;535;232;21.821942
37278;127;566;231;21.822550
37279;127;552;232;21.823158
37280;127;547;230;21.823766
37281;127;552;225;21.824363
37282;127;550;230;21.824967
37283;127;550;225;21.825568
37284;127;537;219;21.826161
37285;127;537;237;21.826762
37286;127;550;230;21.827358
37287;127;550;224;21.827952
37288;127;557;230;21.828549
37289;127;559;226;21.829140
37290;127;526;225;21.829735
37291;127;545;234;21.830342
37292;127;543;221;21.830955
37293;127;541;223;21.831547
37294;127;536;226;21.832144
37295;127;552;233;21.832748
37296;127;540;227;21.833353
37297;127;571;231;21.833951
37298;127;550;219;21.834538
37299;127;586;228;21.835137
37300;127;544;224;21.835758
37301;127;593;223;21.836352
37302;127;544;231;21.836968
37303;127;570;225;21.837562
37304;127;539;230;21.838161
37305;127;561;225;21.838759
37306;127;556;221;21.839345
37307;127;556;229;21.839945
37308;127;536;228;21.840551
37309;127;569;220;21.841145
37310;127;529;224;21.841742
37311;127;548;217;21.842319
37312;127;541;231;21.842917
37313;127;532;235;21.843506
37314;127;550;231;21.844107
37315;127;548;229;21.844703
37316;127;553;228;21.845303
37317;127;546;224;21.845906
37318;127;551;223;21.846498
37319;127;569;221;21.847075
37320;127;543;230;21.847676
37321;127;562;227;21.848275
37322;127;552;229;21.848878
37323;127;533;223;21.849484
37324;127;546;230;21.850081
37325;127;534;228;21.850678
37326;127;534;226;21.851269
37327;127;548;223;21.851870
37328;127;553;214;21.852452
37329;127;544;227;21.853032
37330;127;560;234;21.853622
37331;127;536;224;21.854217
37332;127;552;216;21.854806
37333;127;559;217;21.855408
37334;127;553;223;21.856001
37335;127;549;219;21.856582
37336;127;543;241;21.857180
37337;127;551;225;21.857774
37338;127;550;226;21.858373
37339;127;550;217;21.858951
37340;127;546;218;21.859532
37341;127;563;228;21.860128
37342;127;529;226;21.860718
37343;127;554;226;21.861335
37344;127;560;239;21.861934
37345;127;562;227;21.862521
37346;127;552;224;21.863122
37347;127;560;226;21.863705
37348;127;546;222;21.864301
37349;127;545;231;21.864902
37350;127;548;226;21.865490
37351;127;545;226;21.866089
37352;127;533;227;21.866695
37353;127;584;226;21.867294
37354;127;546;226;21.867887
37355;127;531;226;21.868487
37356;127;544;214;21.869069
37357;127;539;225;21.869661
37358;127;549;232;21.870265
37359;127;548;223;21.870873
37360;127;538;213;21.871449
37361;127;557;220;21.872047
37362;127;542;219;21.872637
37363;127;564;228;21.873228
37364;127;557;238;21.873832
37365;127;543;226;21.874428
37366;127;551;230;21.875023
37367;127;533;219;21.875610
37368;127;540;228;21.876206
37369;127;566;227;21.876803
37370;127;560;235;21.877413
37371;127;548;218;21.878005
37372;127;545;228;21.878602
37373;127;539;224;21.879201
37374;127;553;227;21.879810
37375;127;575;223;21.880405
37376;127;543;224;21.880999
37377;127;536;230;21.881597
37378;127;542;227;21.882190
37379;127;548;227;21.882797
37380;127;545;227;21.883394
37381;127;570;229;21.883992
37382;127;558;223;21.884592
37383;127;584;224;21.885161
37384;127;577;224;21.885749
37385;127;541;224;21.886340
37386;127;546;225;21.886940
37387;127;543;236;21.887545
37388;127;558;224;21.888149
37389;127;540;224;21.888745
37390;127;552;221;21.889342
37391;127;569;232;21.889940
37392;127;536;220;21.890531
37393;127;531;230;21.891130
37394;127;551;233;21.891735
37395;127;542;228;21.892341
37396;127;557;223;21.892945
37397;127;551;235;21.893536
37398;127;554;234;21.894140
37399;127;536;236;21.894750
37400;127;550;223;21.895373
37401;127;541;229;21.896053
37402;127;558;227;21.896742
37403;127;559;221;21.897404
37404;127;539;221;21.898076
37405;127;534;232;21.898736
37406;127;550;229;21.899337
37407;127;544;227;21.899970
37408;127;554;228;21.900625
37409;127;544;225;21.901227
37410;127;568;229;21.901830
37411;127;563;230;21.902434
37412;127;531;232;21.903056
37413;127;527;230;21.903662
37414;127;572;233;21.904255
37415;127;550;222;21.904865
37416;127;520;215;21.905480
37417;127;561;229;21.906083
37418;127;564;233;21.906665
37419;127;540;225;21.907258
37420;127;567;221;21.907839
37421;127;538;230;21.908429
37422;127;545;229;21.909022
37423;127;544;228;21.909608
37424;127;529;223;21.910174
37425;127;534;216;21.910755
37426;127;562;238;21.911372
37427;127;534;228;21.911960
37428;127;581;224;21.912541
37429;127;538;223;21.913133
37430;127;549;225;21.913730
37431;127;583;226;21.914319
37432;127;552;232;21.914894
37433;127;539;238;21.915503
37434;127;539;228;21.916111
37435;127;538;224;21.916706
37436;127;543;232;21.917332
37437;127;570;225;21.917928
37438;127;539;228;21.918518
37439;127;558;223;21.919105
37440;127;550;223;21.919704
37441;127;562;223;21.920287
37442;127;550;230;21.920884
37443;127;530;223;21.921480
37444;127;543;228;21.922083
37445;127;562;227;21.922679
37446;127;555;231;21.923306
37447;127;541;233;21.923917
37448;127;558;230;21.924528
37449;127;552;225;21.925134
37450;127;549;227;21.925739
37451;127;548;220;21.926321
37452;127;524;232;21.926926
37453;127;545;230;21.927538
37454;127;563;235;21.928143
37455;127;534;230;21.928744
37456;127;554;228;21.929377
37457;127;562;226;21.929979
37458;127;544;234;21.930614
37459;127;548;231;21.931324
37460;127;569;231;21.932078
37461;127;548;237;21.932673
37462;127;521;226;21.933271
37463;127;560;230;21.933904
37464;127;561;224;21.934513
37465;127;570;237;21.935164
37466;127;591;228;21.935861
37467;127;555;239;21.936515
37468;127;544;229;21.937173
37469;127;560;223;21.937774
37470;127;552;232;21.938380
37471;127;550;224;21.939024
37472;127;546;234;21.939650
37473;127;559;227;21.940257
37474;127;583;233;21.940847
37475;127;549;228;21.941437
37476;127;554;230;21.942054
37477;127;546;217;21.942646
37478;127;558;224;21.943241
37479;127;542;221;21.943831
37480;127;526;223;21.944422
37481;127;530;227;21.945014
37482;127;548;228;21.945606
37483;127;552;229;21.946213
37484;127;579;228;21.946818
37485;127;541;232;21.947412
37486;127;547;214;21.947999
37487;127;548;227;21.948594
37488;127;543;222;21.949183
37489;127;537;226;21.949771
37490;127;541;229;21.950364
37491;127;556;230;21.950953
37492;127;528;232;21.951557
37493;127;574;224;21.952156
37494;127;549;216;21.952739
37495;127;525;226;21.953341
37496;127;577;230;21.953943
37497;127;542;222;21.954544
37498;127;573;220;21.955139
37499;127;565;225;21.955737
37500;127;533;224;21.956331
37501;127;577;231;21.956927
37502;127;561;221;21.957516
37503;127;557;223;21.958100
37504;127;549;228;21.958699
37505;127;540;227;21.959298
37506;127;568;225;21.959895
37507;127;560;222;21.960490
37508;127;522;224;21.961087
37509;127;535;225;21.961682
37510;127;557;229;21.962288
37511;127;538;221;21.962887
37512;127;545;225;21.963484
37513;127;570;222;21.964077
37514;127;562;224;21.964680
37515;127;582;228;21.965282
37516;127;555;224;21.965879
37517;127;549;223;21.966465
37518;127;539;235;21.967064
37519;127;569;222;21.967661
37520;127;553;233;21.968277
37521;127;563;221;21.968860
37522;127;558;220;21.969454
37523;127;538;224;21.970049
37524;127;568;227;21.970641
37525;127;545;222;21.971237
37526;127;529;220;21.971834
37527;127;546;228;21.972436
37528;127;550;224;21.973035
37529;127;539;219;21.973630
37530;127;547;226;21.974217
37531;127;556;226;21.974820
37532;127;549;224;21.975423
37533;127;564;224;21.976013
37534;127;547;221;21.976600
37535;127;548;226;21.977184
37536;127;567;230;21.977768
37537;127;541;222;21.978369
37538;127;558;233;21.978971
37539;127;567;225;21.979570
37540;127;551;219;21.980163
37541;127;546;225;21.980759
37542;127;540;228;21.981351
37543;127;525;230;21.981944
37544;127;587;224;21.982536
37545;127;563;234;21.983139
37546;127;557;229;21.983748
37547;127;543;219;21.984346
37548;127;538;222;21.984941
37549;127;558;227;21.985540
37550;127;562;239;21.986136
37551;127;552;227;21.986743
37552;127;570;231;21.987345
37553;127;516;226;21.987932
37554;127;554;221;21.988524
37555;127;540;220;21.989115
37556;127;539;229;21.989697
37557;127;563;232;21.990305
37558;127;550;232;21.990910
37559;127;529;234;21.991527
37560;127;557;238;21.992141
37561;127;549;219;21.992771
37562;127;545;225;21.993354
37563;127;520;232;21.993958
37564;127;542;227;21.994563
37565;127;539;222;21.995167
37566;127;570;226;21.995781
37567;127;523;227;21.996380
37568;127;537;236;21.996991
37569;127;549;229;21.997579
37570;127;529;221;21.998164
37571;127;567;213;21.998742
37572;127;542;220;21.999332
37573;127;550;228;21.999923
37574;127;568;222;22.000516
37575;127;597;228;22.001097
37576;127;552;229;22.001685
37577;127;537;224;22.002263
37578;127;557;232;22.002855
37579;127;549;222;22.003455
37580;127;580;232;22.004059
37581;127;533;223;22.004647
37582;127;563;224;22.005241
37583;127;544;228;22.005837
37584;127;536;233;22.006438
37585;127;560;228;22.007045
37586;127;545;230;22.007650
37587;127;556;234;22.008257
37588;127;565;236;22.008882
37589;127;543;234;22.009492
37590;127;552;224;22.010087
37591;127;574;224;22.010691
37592;127;560;231;22.011319
37593;127;542;229;22.011919
37594;127;542;216;22.012510
37595;127;541;234;22.013110
37596;127;534;233;22.013711
37597;127;554;223;22.014317
37598;127;549;225;22.014907
37599;127;558;231;22.015504
37600;127;549;227;22.016113
37601;127;530;218;22.016702
37602;127;551;230;22.017303
37603;127;546;230;22.017901
37604;127;532;222;22.018485
37605;127;553;222;22.019073
37606;127;550;232;22.019651
37607;127;569;229;22.020228
37608;127;542;225;22.020819
37609;127;559;214;22.021405
37610;127;543;224;22.021997
37611;127;586;224;22.022587
37612;127;551;226;22.023189
37613;127;545;219;22.023787
37614;127;547;224;22.024362
37615;127;552;226;22.024960
37616;127;539;232;22.025571
37617;127;559;239;22.026185
37618;127;561;233;22.026790
37619;127;539;228;22.027390
37620;127;537;226;22.027992
37621;127;563;230;22.028589
37622;127;556;226;22.029184
37623;127;565;222;22.029774
37624;127;576;221;22.030349
37625;127;538;228;22.030939
37626;127;542;229;22.031542
37627;127;538;232;22.032152
37628;127;538;232;22.032758
37629;127;542;235;22.033363
37630;127;535;231;22.033964
37631;127;527;218;22.034555
37632;127;549;212;22.035130
37633;127;534;225;22.035724
37634;127;547;225;22.036315
37635;127;540;227;22.036918
37636;127;540;221;22.037520
37637;127;546;225;22.038118
37638;127;541;225;22.038709
37639;127;567;236;22.039309
37640;127;567;228;22.039896
37641;127;567;238;22.040497
37642;127;531;227;22.041114
37643;127;555;228;22.041711
37644;127;534;223;22.042311
37645;127;573;221;22.042896
37646;127;535;219;22.043481
37647;127;545;227;22.044069
37648;127;561;230;22.044667
37649;127;556;223;22.045255
37650;127;536;225;22.045860
37651;127;552;230;22.046461
37652;127;556;229;22.047052
37653;127;558;224;22.047650
37654;127;571;226;22.048236
37655;127;551;227;22.048825
37656;127;544;226;22.049416
37657;127;541;215;22.050002
37658;127;568;221;22.050588
37659;127;563;220;22.051180
37660;127;526;220;22.051779
37661;127;575;237;22.052371
37662;127;540;228;22.052974
37663;127;561;215;22.053561
37664;127;543;219;22.054142
37665;127;566;224;22.054732
37666;127;539;229;22.055333
37667;127;547;229;22.055933
37668;127;539;213;22.056513
37669;127;531;223;22.057107
37670;127;548;224;22.057705
37671;127;545;230;22.058296
37672;127;544;234;22.058901
37673;127;553;226;22.059504
37674;127;539;228;22.060101
37675;127;574;234;22.060710
37676;127;586;228;22.061313
37677;127;531;233;22.061930
37678;127;538;226;22.062529
37679;127;555;223;22.063131
37680;127;555;235;22.063740
37681;127;538;220;22.064337
37682;127;553;233;22.064940
37683;127;548;240;22.065551
37684;127;540;233;22.066155
37685;127;548;232;22.066759
37686;127;569;219;22.067358
37687;127;537;228;22.067947
37688;127;552;228;22.068546
37689;127;532;225;22.069139
37690;127;551;230;22.069744
37691;127;567;224;22.070330
37692;127;541;233;22.070933
37693;127;552;230;22.071534
37694;127;561;230;22.072143
37695;127;548;221;22.072737
37696;127;551;219;22.073324
37697;127;558;228;22.073919
37698;127;536;221;22.074515
37699;127;552;232;22.075119
37700;127;564;227;22.075717
37701;127;563;231;22.076316
37702;127;568;249;22.076938
37703;127;548;235;22.077556
37704;127;533;226;22.078156
37705;127;550;211;22.078728
37706;127;550;224;22.079304
37707;127;541;229;22.079898
37708;127;535;226;22.080498
37709;127;563;224;22.081091
37710;127;559;231;22.081695
37711;127;527;229;22.082294
37712;127;546;222;22.082890
37713;127;563;240;22.083497
37714;127;542;225;22.084095
37715;127;552;226;22.084692
37716;127;534;222;22.085285
37717;127;557;224;22.085886
37718;127;540;226;22.086476
37719;127;533;221;22.087067
37720;127;526;215;22.087654
37721;127;548;225;22.088244
37722;127;542;230;22.088840
37723;127;534;235;22.089444
37724;127;532;235;22.090031
37725;127;565;242;22.090647
37726;127;548;227;22.091243
37727;127;541;227;22.091850
37728;127;556;228;22.092455
37729;127;534;226;22.093054
37730;127;534;227;22.093667
37731;127;544;228;22.094254
37732;127;534;225;22.094856
37733;127;574;227;22.095438
37734;127;566;219;22.096025
37735;127;561;228;22.096622
37736;127;540;231;22.097232
37737;127;554;220;22.097825
37738;127;564;224;22.098406
37739;127;546;219;22.099025
37740;127;531;214;22.099611
37741;127;551;226;22.100213
37742;127;553;223;22.100805
37743;127;548;213;22.101384
37744;127;565;223;22.101986
37745;127;549;228;22.102583
37746;127;535;215;22.103174
37747;127;556;221;22.103762
37748;127;555;226;22.104365
37749;127;533;232;22.104966
37750;127;546;212;22.105541
37751;127;589;236;22.106142
37752;127;555;230;22.106736
37753;127;552;230;22.107335
37754;127;543;223;22.107923
37755;127;535;236;22.108515
37756;127;547;229;22.109123
37757;127;557;226;22.109727
37758;127;553;221;22.110310
37759;127;543;237;22.110916
37760;127;551;231;22.111519
37761;127;558;227;22.112108
37762;127;543;225;22.112708
37763;127;523;225;22.113311
37764;127;544;238;22.113920
37765;127;531;224;22.114517
37766;127;538;229;22.115135
37767;127;543;228;22.115736
37768;127;557;225;22.116327
37769;127;542;231;22.116935
37770;127;544;229;22.117542
37771;127;555;237;22.118150
37772;127;542;231;22.118753
37773;127;566;228;22.119352
